shape_id,county_name,precinct_id,sen_red,sen_blue,con_districts,con_contested,con_red_votes,con_blue_votes,sldu_districts,sldu_contested,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_contested,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2,con_imputed,sldu_imputed,sldl_imputed
2407,TYRRELL,3,40,30,3,Yes,50,23,3,No,37,32,1,Yes,35,31,1064,598,323,30,103,10,44,32374,801,243,330,195,33,260,No,Yes,No
676,UNION,001,79,215,8,Yes,93,200,35,No,76,222,68,No,78,212,2971,1184,733,53,875,127,30,33149,1761,449,679,566,67,5,No,Yes,Yes
641,UNION,002,217,472,8,Yes,255,436,35,No,220,486,68,No,224,468,951,473,216,7,218,36,38,50112,610,122,209,250,29,4,No,Yes,Yes
683,UNION,003,180,256,8,Yes,214,227,35,No,177,269,68,No,178,259,1245,551,287,2,405,0,36,36607,776,259,261,219,37,5,No,Yes,Yes
675,UNION,004,87,400,8,Yes,86,396,35,No,89,405,69,No,95,389,2013,924,459,23,580,28,34,43075,1224,342,430,390,61,13,No,Yes,Yes
674,UNION,005,664,403,809,"No,Yes",799,420,35,No,655,421,69,No,676,412,7484,4999,1107,84,1131,163,34,54629,4646,732,1856,1783,276,20,Yes,Yes,Yes
678,UNION,006,526,190,8,Yes,583,144,35,No,518,206,69,No,532,198,4191,3207,408,147,379,50,41,63875,2915,353,1167,1196,199,28,No,Yes,Yes
670,UNION,007,771,465,809,"No,Yes",897,473,35,No,762,498,55,Yes,806,481,6581,3801,1189,101,1410,79,38,47155,4333,839,1729,1613,152,49,Yes,Yes,No
679,UNION,008,323,629,8,Yes,377,587,35,No,322,649,69,No,326,622,1834,768,543,9,493,21,26,48897,941,203,358,340,39,14,No,Yes,Yes
2592,UNION,009,176,406,8,Yes,224,371,35,No,174,426,55,Yes,152,454,196,125,55,1,14,2,41,45325,137,25,63,45,3,5,No,Yes,No
682,UNION,010,170,362,8,Yes,200,329,35,No,169,376,68,No,173,362,1048,458,232,24,317,17,36,46138,679,159,266,226,28,2,No,Yes,Yes
653,UNION,011,833,169,8,Yes,894,133,35,No,831,206,55,Yes,806,218,4394,4148,102,76,46,21,38,54934,2986,254,1290,1252,189,148,No,Yes,No
651,UNION,012,901,157,8,Yes,969,127,36,No,899,202,55,Yes,903,190,3246,3083,37,7,83,37,39,54597,2180,231,1115,784,50,83,No,Yes,No
680,UNION,013,980,150,8,Yes,1041,109,35,No,978,186,69,No,995,164,2845,2595,101,57,60,31,41,63683,1883,176,838,776,93,40,No,Yes,Yes
647,UNION,014,310,145,9,No,389,157,35,No,294,141,69,No,309,143,5861,4250,804,114,472,221,36,64494,3626,345,1301,1706,275,14,Yes,Yes,Yes
650,UNION,015,1092,602,9,No,1216,587,35,No,1103,610,69,No,1111,586,6186,4731,477,111,577,290,37,65311,3845,333,1114,2076,322,9,Yes,Yes,Yes
649,UNION,016,1101,514,8,Yes,1194,462,35,No,1097,535,69,No,1114,506,6882,5547,586,120,515,114,40,68148,4525,329,1541,2266,389,19,No,Yes,Yes
655,UNION,017A,869,398,9,No,981,394,35,No,891,366,68069,No,887,366,3750,2857,387,86,369,50,36,98818,2215,152,652,1165,247,11,Yes,Yes,Yes
2604,UNION,017B,1288,480,9,No,1445,481,35,No,1330,367,68,No,1309,389,5710,4489,374,124,645,78,38,137381,3284,117,637,2068,463,19,Yes,Yes,Yes
2605,UNION,018,993,330,9,No,1064,318,35,No,1047,261,68,No,1025,271,2843,2566,46,87,126,18,44,128261,1842,26,252,1272,291,12,Yes,Yes,Yes
669,UNION,019,1303,636,9,No,1424,607,35,No,1324,645,55068,"No,Yes",1332,622,5304,4564,371,10,260,99,40,71141,3392,242,1057,1847,246,42,Yes,Yes,Yes
654,UNION,020A,798,544,9,No,927,564,35,No,807,530,68,No,804,516,5258,4087,686,80,313,92,34,70909,3182,197,811,1831,343,17,Yes,Yes,Yes
638,UNION,020B,985,419,9,No,1079,407,35,No,1006,368,68,No,999,367,5239,4477,147,76,461,78,39,103207,3104,192,600,1801,513,23,Yes,Yes,Yes
637,UNION,021,698,228,809,"No,Yes",760,205,35,No,697,252,55,Yes,729,228,3721,3115,294,19,180,113,39,56947,2470,229,1010,1116,115,73,Yes,Yes,No
2233,UNION,022,1048,144,9,No,1113,112,35,No,1052,171,55,Yes,1072,142,2508,2264,142,45,24,32,44,60039,1749,58,613,942,137,45,Yes,Yes,No
672,UNION,023,620,311,8,Yes,698,248,35,No,602,332,55,Yes,621,314,5682,2932,1257,4,1308,182,37,47435,3609,817,1197,1417,178,31,No,Yes,No
643,UNION,024,673,216,8,Yes,733,163,35,No,667,246,55,Yes,707,194,4062,3305,336,11,230,181,38,57142,2698,322,1169,1099,107,108,No,Yes,No
642,UNION,025,512,244,8,Yes,567,203,35,No,499,270,55,Yes,503,268,4533,2444,1028,3,998,60,37,42003,2892,766,1170,820,136,71,No,Yes,No
644,UNION,026,506,176,8,Yes,558,155,35,No,502,201,55,Yes,475,237,3275,2599,356,6,192,122,41,50536,2329,414,1038,819,57,130,No,Yes,No
2590,UNION,027,586,190,8,Yes,637,159,35,No,570,217,55,Yes,530,282,5037,3092,1340,9,537,59,40,45225,3412,688,1559,1043,122,114,No,Yes,No
2589,UNION,028A,1329,614,9,No,1500,639,35,No,1387,474,68,No,1344,499,5962,4425,549,426,468,94,38,134523,3423,101,360,2227,735,16,Yes,Yes,Yes
2394,UNION,028B,1087,364,9,No,1223,375,35,No,1142,233,68,No,1104,264,4100,3134,251,415,187,114,37,164224,2269,21,201,1358,689,9,Yes,Yes,Yes
2587,UNION,028C,1046,386,9,No,1167,393,35,No,1093,268,68,No,1062,292,4351,3601,182,303,188,78,38,152479,2433,25,235,1567,607,8,Yes,Yes,Yes
2311,UNION,028D,1077,548,9,No,1221,572,35,No,1126,438,68,No,1092,454,4949,3666,478,341,389,75,37,127975,2849,93,321,1851,584,13,Yes,Yes,Yes
656,UNION,029A,849,770,9,No,997,817,35,No,875,746,68069,No,863,736,4129,2737,932,91,332,37,33,75893,2454,124,694,1254,382,6,Yes,Yes,Yes
685,UNION,029B,490,259,9,No,537,251,35,No,501,263,68,No,499,253,1235,1041,111,20,19,44,39,65224,784,53,199,451,82,3,Yes,Yes,Yes
639,UNION,029C,568,256,9,No,632,250,35,No,567,250,68069,No,569,244,4102,3425,359,64,141,114,39,73026,2586,149,686,1452,299,8,Yes,Yes,Yes
648,UNION,030,1037,657,8,Yes,1133,571,35,No,1031,700,69,No,1035,665,4571,2769,734,105,853,112,35,52373,2913,467,1023,1213,209,14,No,Yes,Yes
640,UNION,031,707,475,809,"No,Yes",807,468,35,No,708,495,68,No,729,478,5476,3950,526,196,657,147,35,59786,3473,459,1373,1491,150,23,Yes,Yes,Yes
645,UNION,032,1012,382,8,Yes,1080,337,36,No,1020,387,55069,"No,Yes",1034,360,4350,3609,128,113,379,121,43,84726,3033,347,968,1410,309,40,No,Yes,Yes
2234,UNION,033,725,315,9,No,776,289,35,No,729,336,55,Yes,739,302,3669,3386,161,38,70,14,41,57349,2504,142,839,1308,215,45,Yes,Yes,No
677,UNION,034,915,417,8,Yes,1020,334,35,No,887,453,55,Yes,895,472,7040,3137,1840,39,1945,79,28,45747,3770,902,1370,1340,158,68,No,Yes,No
652,UNION,035,658,292,809,"No,Yes",697,273,36,No,674,284,69,No,676,277,2536,2324,82,15,74,41,46,84833,1748,50,474,1105,118,5,Yes,Yes,Yes
2591,UNION,036,532,258,8,Yes,582,217,35,No,521,283,55,Yes,454,360,4454,3118,879,39,381,37,37,49638,2917,440,1274,1086,117,112,No,Yes,No
671,UNION,037A,946,627,809,"No,Yes",1088,640,35,No,951,618,69,No,954,601,7015,5318,827,99,605,166,36,67770,4388,328,1207,2392,460,12,Yes,Yes,Yes
684,UNION,037B,604,182,9,No,675,176,36,No,613,174,69,No,604,170,2131,1663,218,27,171,53,35,77865,1299,68,266,771,194,2,Yes,Yes,Yes
668,UNION,038A,650,441,8,Yes,713,410,35,No,641,458,69,No,639,430,5248,3287,846,29,941,145,31,52415,3056,385,908,1507,256,10,No,Yes,Yes
657,UNION,038B,651,363,8,Yes,717,307,35,No,655,386,69,No,657,363,1112,848,106,16,121,21,37,56757,723,77,206,386,55,2,No,Yes,Yes
681,UNION,039,634,182,8,Yes,670,162,35,No,627,200,69,No,640,185,4606,3707,371,74,378,77,37,62817,2912,281,1104,1315,211,36,No,Yes,Yes
646,UNION,040,1226,449,9,No,1325,423,35,No,1253,420,68069,No,1252,415,5071,4533,242,71,168,57,42,94138,3239,103,877,1825,434,12,Yes,Yes,Yes
2606,UNION,041,1123,396,9,No,1243,397,35,No,1111,281,68,No,1098,300,7681,6708,208,345,340,80,41,137768,4638,60,552,3138,888,23,Yes,Yes,Yes
673,UNION,042,390,259,809,"No,Yes",449,257,35,No,389,272,68,No,400,263,3179,2182,368,53,487,89,35,55555,2130,345,858,840,87,12,Yes,Yes,Yes
667,UNION,043,56,314,8,Yes,73,298,35,No,54,324,69,No,59,311,1589,617,398,21,498,54,31,32613,944,265,354,290,36,3,No,Yes,Yes
2638,VANCE,CC,696,587,113,Yes,510,548,4,Yes,708,562,32,No,681,590,3400,1808,1384,2,148,58,43,47654,2425,229,1085,966,145,72,No,No,Yes
2178,VANCE,EH1,57,800,1,Yes,61,800,4,Yes,63,797,32,No,39,777,2511,199,2136,1,98,77,25,16825,1261,483,483,283,12,3,No,No,Yes
2176,VANCE,HTOP,98,269,1,Yes,100,273,4,Yes,107,267,32,No,96,269,1997,1028,830,36,62,41,41,36714,1317,259,555,434,70,16,No,No,Yes
1863,VANCE,KITT,868,847,13,Yes,874,843,4,Yes,848,845,32,No,862,873,5871,3387,1979,0,272,232,37,46520,3617,689,1797,1119,12,124,No,No,Yes
2173,VANCE,MIDD,543,913,1,Yes,542,943,4,Yes,560,897,32,No,532,924,4079,1872,1873,0,327,7,43,41486,2902,501,1233,1017,151,101,No,No,Yes
2640,VANCE,NH,612,1036,1,Yes,604,1061,4,Yes,636,1013,32,No,593,1041,5206,2238,2736,0,158,74,43,46615,3843,732,1716,1228,167,188,No,No,Yes
2177,VANCE,NH1,75,816,1,Yes,78,805,4,Yes,81,788,32,No,55,817,2670,520,2090,7,49,4,45,19211,1935,669,822,426,18,4,No,No,Yes
2647,VANCE,NV,193,384,1,Yes,183,394,4,Yes,194,376,32,No,179,380,2425,748,1409,8,223,36,36,28784,1594,452,625,476,42,27,No,No,Yes
2174,VANCE,SCRK,708,994,13,Yes,715,969,4,Yes,684,998,32,No,697,1025,7936,3401,2727,16,1570,222,37,32081,5013,1499,2239,1229,46,87,No,No,Yes
2172,VANCE,SH1,151,668,1,Yes,145,684,4,Yes,164,652,32,No,130,660,2398,393,1850,10,85,60,30,19663,1317,452,519,319,27,4,No,No,Yes
2175,VANCE,SH2,81,218,1,Yes,71,232,4,Yes,81,220,32,No,76,218,1273,401,715,1,134,22,36,22956,768,273,324,169,2,9,No,No,Yes
2639,VANCE,WH,949,993,1,Yes,876,1093,4,Yes,964,975,32,No,923,1021,5151,2497,2424,124,52,54,45,35343,3728,670,1514,1283,262,21,No,No,Yes
1161,WAKE,01-01,191,562,4,Yes,195,575,16,Yes,186,576,34,No,210,516,2659,2186,139,130,90,114,27,47623,1469,93,146,765,465,1,No,No,Yes
1162,WAKE,01-02,254,589,413,Yes,222,567,16,Yes,231,622,34,No,275,537,2646,2098,170,145,99,135,28,52876,1474,101,169,757,446,2,No,No,Yes
1163,WAKE,01-03,525,496,13,Yes,592,445,15,Yes,534,502,49,Yes,560,469,2670,2500,56,30,33,50,38,96100,1760,70,108,1010,572,2,No,No,No
1164,WAKE,01-04,283,339,13,Yes,325,311,15,Yes,301,330,49,Yes,301,318,1267,1235,15,1,6,10,42,109882,878,28,46,517,288,1,No,No,No
1165,WAKE,01-05,282,308,13,Yes,334,260,15,Yes,290,308,34,No,298,266,1476,1441,17,0,7,11,41,110313,1021,33,51,602,335,1,No,No,Yes
1181,WAKE,01-06,296,675,4,Yes,299,692,16,Yes,264,713,34,No,311,631,3660,2922,470,161,64,44,34,43561,2694,220,367,1379,729,2,No,No,Yes
2709,WAKE,01-07,162,519,4,Yes,161,536,16,Yes,147,547,34,No,174,481,2680,2021,432,119,76,33,32,44675,1935,197,290,952,496,1,No,No,Yes
2710,WAKE,01-07A,9,127,4,Yes,11,133,16,Yes,10,125,34,No,13,124,38,29,8,1,0,0,41,40128,35,4,6,17,8,0,No,No,Yes
1182,WAKE,01-09,159,470,4,Yes,165,480,16,Yes,151,481,34,No,181,442,959,796,133,3,20,7,36,68409,762,19,142,420,181,1,No,No,Yes
1183,WAKE,01-10,344,496,4,Yes,312,535,15,Yes,332,518,34,No,393,433,1029,934,68,4,12,12,40,117766,767,10,88,432,237,1,No,No,Yes
1184,WAKE,01-11,714,380,13,Yes,777,322,15,Yes,675,428,49,Yes,742,346,3235,3049,65,13,60,48,43,141197,2278,37,110,1344,786,5,No,No,No
963,WAKE,01-12,281,443,4,Yes,276,463,15,Yes,303,438,34,No,291,405,3130,2396,426,14,240,54,36,64135,2379,104,468,1263,544,3,No,No,Yes
964,WAKE,01-13,146,552,4,Yes,151,554,1416,"No,Yes",153,535,34038,"No,Yes",155,509,3519,2426,936,50,81,27,37,53011,2689,316,615,1297,460,3,No,Yes,Yes
965,WAKE,01-14,249,1028,4,Yes,252,1048,1416,"No,Yes",266,1003,33034038,"No,Yes",267,954,4636,2837,1513,83,138,66,32,52904,3224,408,738,1461,618,4,No,Yes,Yes
966,WAKE,01-15,318,343,13,Yes,352,323,15,Yes,308,365,49,Yes,342,331,2318,1812,311,66,104,26,48,66705,1810,88,345,1048,330,2,No,No,No
967,WAKE,01-16,396,677,413,Yes,290,596,16,Yes,341,717,34,No,416,615,4293,3207,384,130,514,57,40,61080,3071,350,535,1523,663,5,No,No,Yes
968,WAKE,01-17,243,205,13,Yes,266,196,15,Yes,255,207,49,Yes,264,194,1279,1131,71,10,0,66,40,105000,880,16,80,570,214,1,No,No,No
969,WAKE,01-18,451,645,413,Yes,517,600,1415,"No,Yes",451,667,34,No,457,631,3835,1936,504,41,1136,218,33,43395,2402,341,614,1017,430,5,No,Yes,Yes
970,WAKE,01-19,22,543,4,Yes,20,547,14,No,23,513,38,Yes,20,539,3850,254,2601,75,915,6,32,29038,2246,633,793,727,93,3,No,Yes,No
971,WAKE,01-20,33,589,4,Yes,34,597,14,No,36,547,33,Yes,35,597,4388,782,2980,34,508,83,34,33511,2896,449,940,1185,321,3,No,Yes,No
972,WAKE,01-21,352,826,413,Yes,360,850,1416,"No,Yes",345,824,33,Yes,338,853,7074,2632,2494,217,1543,188,31,35741,4818,965,1436,2006,412,10,No,Yes,No
973,WAKE,01-22,44,1014,4,Yes,43,1040,14,No,60,924,33,Yes,39,1040,5786,448,4415,20,768,135,31,44511,3348,563,907,1612,268,6,No,Yes,No
974,WAKE,01-23,381,837,4,Yes,401,856,1416,"No,Yes",372,841,33,Yes,354,872,12764,8290,2503,1007,611,353,23,30110,4287,576,967,2021,723,7,No,Yes,No
975,WAKE,01-25,2,69,4,Yes,3,68,14,No,1,59,33,Yes,2,69,1183,203,852,1,87,40,22,17277,551,147,215,162,27,1,No,Yes,No
1044,WAKE,01-26,33,516,4,Yes,28,527,14,No,31,495,33,Yes,32,523,4605,993,2867,22,609,114,33,22649,3040,815,1175,924,126,3,No,Yes,No
1045,WAKE,01-27,89,517,4,Yes,90,532,1416,"No,Yes",93,506,33034,"No,Yes",97,472,4207,2452,1012,163,484,97,31,40200,2963,403,673,1399,489,4,No,Yes,Yes
1046,WAKE,01-28,184,1120,4,Yes,171,1159,1416,"No,Yes",187,1087,34038,"No,Yes",183,1050,7240,2026,3660,269,1208,77,35,39061,4802,822,1635,2009,337,7,No,Yes,Yes
1047,WAKE,01-29,642,545,13,Yes,713,488,15,Yes,623,577,49,Yes,646,533,2467,2189,73,125,22,59,45,91091,1725,39,196,943,546,3,No,No,No
1048,WAKE,01-30,316,334,13,Yes,356,308,15,Yes,312,355,49,Yes,340,321,1563,1382,87,13,1,81,40,105000,1076,19,98,697,261,2,No,No,No
1049,WAKE,01-31,209,703,4,Yes,221,731,16,Yes,212,731,11033,Yes,192,481,10416,5877,2389,1016,861,273,23,29614,3824,520,833,1769,701,4,No,No,No
1050,WAKE,01-32,276,553,4,Yes,275,589,16,Yes,265,588,11,Yes,317,533,3510,1835,869,167,515,124,29,40031,2205,254,438,1153,361,3,No,No,No
1051,WAKE,01-33,294,466,413,Yes,227,387,16,Yes,234,518,34,No,315,410,2294,1918,67,226,28,55,40,83302,1529,50,195,816,468,2,No,No,Yes
1052,WAKE,01-34,15,489,4,Yes,17,487,14,No,16,466,38,Yes,22,478,3254,992,2093,45,57,68,23,30745,1521,187,557,532,245,1,No,Yes,No
1053,WAKE,01-35,14,557,4,Yes,10,574,14,No,14,511,33,Yes,11,566,5602,816,3903,58,619,206,33,25541,3498,836,1315,1183,164,4,No,Yes,No
1054,WAKE,01-36,514,358,413,Yes,547,234,15,Yes,505,375,49,Yes,551,312,2608,1995,232,6,318,57,39,69844,1797,149,171,1080,397,3,No,No,No
1166,WAKE,01-37,390,427,13,Yes,441,394,15,Yes,383,455,34,No,395,407,2508,1874,411,53,106,63,46,64449,1986,116,378,1158,334,2,No,No,Yes
1167,WAKE,01-38,343,566,4,Yes,329,615,1416,"No,Yes",351,565,34038,"No,Yes",356,532,3653,2005,548,267,775,58,34,51188,2465,289,557,1290,328,4,No,Yes,Yes
1168,WAKE,01-39,255,444,413,Yes,260,460,15,Yes,272,451,34,No,253,417,3405,2059,971,4,149,221,42,48504,2895,272,599,1691,333,3,No,No,Yes
1169,WAKE,01-40,52,1100,4,Yes,55,1111,14,No,59,1005,38,Yes,59,1096,8959,716,6076,185,1935,46,32,36267,5284,1303,1708,1974,299,8,No,Yes,No
1170,WAKE,01-41,195,494,4,Yes,209,517,16,Yes,185,527,11,Yes,226,484,2820,1864,250,377,235,94,26,57925,1527,76,185,877,389,2,No,No,No
1171,WAKE,01-42,655,466,13,Yes,712,414,15,Yes,569,555,49,Yes,669,444,4050,3247,381,107,229,86,43,91614,2850,149,554,1594,554,5,No,No,No
1172,WAKE,01-43,282,457,4,Yes,272,477,1415,"No,Yes",283,460,34,No,284,437,3426,2022,777,57,525,45,35,42917,2465,197,640,1235,392,2,No,Yes,Yes
1173,WAKE,01-44,431,702,4,Yes,428,722,14,No,430,706,34038,"No,Yes",431,675,5574,2841,1463,134,1028,107,35,45550,3652,400,1113,1815,324,3,No,Yes,Yes
1174,WAKE,01-45,324,344,13,Yes,352,328,15,Yes,324,356,34,No,321,324,3312,1988,416,217,426,266,34,49936,2151,257,424,1151,319,2,No,No,Yes
1185,WAKE,01-46,139,733,4,Yes,139,752,14,No,134,713,34038,"No,Yes",134,667,7925,1545,3212,181,2688,299,27,32271,4393,1089,1463,1635,205,4,No,Yes,Yes
1186,WAKE,01-47,567,439,13,Yes,623,407,15,Yes,546,482,49,Yes,596,425,2909,2363,271,51,168,56,43,100345,2164,105,271,1275,513,3,No,No,No
1187,WAKE,01-48,240,685,4,Yes,237,718,16,Yes,229,716,11,Yes,269,675,3745,2381,430,444,383,106,27,55278,2125,141,282,1189,513,3,No,No,No
1188,WAKE,01-49,213,570,4,Yes,227,582,16,Yes,222,583,11,Yes,249,556,5211,2489,1410,154,880,277,28,35965,3142,419,740,1613,370,3,No,No,No
1189,WAKE,01-50,45,682,4,Yes,45,696,14,No,48,652,33,Yes,39,699,3393,251,2611,63,305,163,35,32360,2170,402,764,857,147,3,No,Yes,No
1190,WAKE,01-51,248,300,4,Yes,250,313,15,Yes,246,310,34,No,249,291,1794,1059,400,34,273,28,35,43205,1286,105,331,646,204,1,No,No,Yes
1191,WAKE,02-01,762,550,13,Yes,846,491,15,Yes,784,560,49,Yes,806,527,3985,3486,107,278,86,29,44,117900,2787,35,289,1731,733,10,No,No,No
1192,WAKE,02-02,1337,800,13,Yes,1398,769,15,Yes,1328,829,40,Yes,1404,739,6948,5988,571,54,273,62,45,140254,4688,144,688,2742,1115,36,No,No,No
1193,WAKE,02-03,846,444,13,Yes,883,426,15,Yes,834,468,40,Yes,867,426,3864,3508,133,83,113,27,48,123986,2784,48,499,1498,739,18,No,No,No
1194,WAKE,02-04,670,368,13,Yes,713,335,15,Yes,672,378,40,Yes,689,355,3751,3272,178,149,92,60,48,151357,2646,20,286,1469,872,15,No,No,No
1195,WAKE,02-05,308,216,13,Yes,325,195,15,Yes,303,216,49,Yes,320,202,985,839,112,6,19,8,44,162961,634,17,70,389,159,3,No,No,No
1196,WAKE,02-06,704,378,13,Yes,775,326,15,Yes,716,377,49,Yes,759,324,2455,2115,125,99,68,49,47,148662,1731,14,139,985,594,9,No,No,No
2241,WAKE,03-00,679,506,2,Yes,724,497,17,Yes,767,434,37041,"No,Yes",638,416,9984,7771,987,347,673,206,36,91624,6183,228,1289,3640,1027,95,No,No,Yes
976,WAKE,04-01,362,520,2,Yes,407,503,16,Yes,345,537,11,Yes,394,484,3198,1969,571,60,509,89,37,54425,2309,418,656,951,284,2,No,No,No
977,WAKE,04-02,452,562,2,Yes,500,567,16,Yes,428,604,11,Yes,522,524,6023,3167,412,211,2065,168,36,57108,4083,773,986,1773,550,6,No,No,No
978,WAKE,04-03,291,383,4,Yes,295,410,16,Yes,285,413,11,Yes,326,369,4280,2014,1087,131,877,171,35,59655,2895,387,732,1304,473,3,No,No,No
979,WAKE,04-04,253,335,2,Yes,274,323,16,Yes,246,342,11,Yes,280,314,3251,1684,618,46,723,181,35,44643,2161,293,633,981,254,2,No,No,No
980,WAKE,04-05,540,723,4,Yes,549,751,16,Yes,487,785,11034,"No,Yes",556,635,6260,4384,618,665,378,216,38,83817,4470,239,807,2324,1100,19,No,No,Yes
981,WAKE,04-06,518,653,13,Yes,592,600,17,Yes,670,492,36,Yes,582,607,3580,3127,112,117,159,66,50,71487,2839,55,636,1580,568,4,No,No,No
982,WAKE,04-07,740,541,13,Yes,791,499,17,Yes,897,386,36,Yes,792,500,3942,3051,100,260,325,205,46,117139,2731,161,256,1467,847,5,No,No,No
983,WAKE,04-08,339,562,2,Yes,382,547,16,Yes,327,574,11041,Yes,364,533,3398,1859,455,680,344,60,34,73678,2346,83,425,1331,508,3,No,No,No
984,WAKE,04-09,545,480,2,Yes,572,473,17,Yes,618,405,41,Yes,557,482,4419,2954,334,686,157,288,41,107570,3029,92,345,1594,997,4,No,No,No
985,WAKE,04-10,514,575,13,Yes,552,573,17,Yes,633,486,36,Yes,558,569,3393,2806,108,157,180,142,42,99863,2382,87,341,1361,593,3,No,No,No
1976,WAKE,04-11,156,309,4,Yes,162,320,16,Yes,148,321,11,Yes,176,295,3587,1559,551,413,895,169,32,50390,2306,341,588,1108,269,2,No,No,No
1977,WAKE,04-12,535,541,13,Yes,594,529,17,Yes,662,454,36,Yes,582,547,3621,3114,340,88,59,20,42,90861,2580,78,295,1571,636,4,No,No,No
1978,WAKE,04-13,682,823,2,Yes,763,784,16,Yes,673,830,41,Yes,704,838,6408,4258,340,1421,182,208,42,118916,4299,74,441,2457,1326,5,No,No,No
1979,WAKE,04-14,359,385,2,Yes,375,403,16,Yes,356,401,36,Yes,395,384,2708,2505,69,41,59,33,41,76865,2049,54,308,1276,411,2,No,No,No
1980,WAKE,04-15,427,577,2,Yes,499,566,17,Yes,547,485,11,Yes,506,536,3171,2470,189,186,237,89,37,89258,2219,52,349,1373,445,3,No,No,No
1981,WAKE,04-16,383,492,2,Yes,418,506,16,Yes,383,505,11036,Yes,401,473,3420,2203,458,46,559,154,36,53822,2350,196,560,1245,349,2,No,No,No
1982,WAKE,04-17,266,397,2,Yes,312,395,16,Yes,275,419,11,Yes,320,375,1158,812,116,102,48,81,39,83673,834,22,123,496,193,2,No,No,No
1983,WAKE,04-18,410,543,2,Yes,456,526,16,Yes,377,585,11041,Yes,335,401,3888,2713,387,357,160,271,39,83908,2798,73,411,1663,651,6,No,No,No
1984,WAKE,04-19,391,405,2,Yes,407,418,16,Yes,387,416,36041,Yes,345,300,2549,2140,62,267,38,42,38,119411,1631,19,172,973,467,2,No,No,No
2004,WAKE,04-20,390,547,2,Yes,435,538,16,Yes,382,578,11,Yes,444,518,5595,3893,615,506,477,105,35,56586,3998,137,1113,2131,618,4,No,No,No
2005,WAKE,04-21,137,325,4,Yes,142,337,16,Yes,135,333,11,Yes,162,314,2439,1150,481,401,270,137,32,51517,1591,110,405,866,210,1,No,No,No
2006,WAKE,05-01,646,702,2,Yes,671,709,16,Yes,619,732,41,Yes,695,689,4868,2746,446,1425,136,117,41,116177,3417,130,374,2005,908,4,No,No,No
2007,WAKE,05-03,588,497,2,Yes,635,469,16,Yes,558,508,11041,Yes,608,484,6753,3848,723,1713,206,264,36,92282,4639,154,524,2626,1335,10,No,No,No
2008,WAKE,05-05,884,1193,4,Yes,858,1241,16,Yes,862,1203,40,Yes,910,1155,10417,6409,2034,1092,662,221,33,70578,7430,53,980,4519,1877,39,No,No,No
2009,WAKE,05-06,944,881,2,Yes,984,865,17,Yes,1095,711,41,Yes,953,885,7683,5171,136,1876,232,269,43,128631,4991,107,592,2400,1893,7,No,No,No
2661,WAKE,05-07,760,1330,4,Yes,763,1370,16,Yes,728,1383,40041,Yes,512,842,10288,3753,914,4765,589,268,34,104241,6700,465,953,3516,1766,15,No,No,No
2660,WAKE,05-08,280,469,4,Yes,282,482,16,Yes,259,495,40,Yes,279,472,5826,2454,791,2137,245,199,34,94774,4185,212,551,2427,995,18,No,No,No
2239,WAKE,06-04,478,533,13,Yes,523,532,17,Yes,539,505,37,No,480,487,3668,2526,744,58,170,170,34,74053,2387,188,488,1406,305,6,No,No,Yes
2010,WAKE,06-05,839,478,13,Yes,887,451,17,Yes,950,370,37,No,844,393,4673,4131,319,19,63,141,43,116563,2900,58,359,1683,800,7,No,No,Yes
2012,WAKE,06-06,890,860,13,Yes,941,855,17,Yes,1022,751,37,No,892,751,7751,5724,911,563,280,273,31,86605,4748,106,909,2980,753,8,No,No,Yes
2011,WAKE,06-07,660,555,13,Yes,704,534,17,Yes,726,503,36,Yes,680,562,5382,3855,350,399,614,165,38,96139,3438,213,587,1843,795,8,No,No,No
2603,WAKE,06-08,411,490,2,Yes,466,466,17,Yes,484,438,37,No,415,454,2694,1752,532,58,228,124,33,70013,1725,140,324,1083,179,5,No,No,Yes
2610,WAKE,06-09,884,646,2,Yes,944,633,17,Yes,1004,547,37,No,899,587,4260,3059,443,112,572,74,35,80615,2712,175,476,1709,352,33,No,No,Yes
2617,WAKE,06-10,564,294,2,Yes,558,328,17,Yes,597,279,37,No,551,259,4910,3599,704,137,292,179,34,80532,2998,77,795,1748,377,42,No,No,Yes
2013,WAKE,07-01,292,411,13,Yes,334,385,16,Yes,277,427,34,No,288,370,3528,2325,647,20,422,114,32,68942,2419,145,488,1396,391,3,No,No,Yes
2014,WAKE,07-02,292,317,13,Yes,323,293,16,Yes,254,346,49,Yes,317,298,2385,1777,404,152,36,17,39,76361,1689,52,281,965,391,2,No,No,No
2015,WAKE,07-03,339,345,13,Yes,381,312,15,Yes,355,340,49,Yes,368,319,2065,1654,224,93,68,27,45,87250,1522,34,215,861,412,2,No,No,No
2016,WAKE,07-04,529,839,4,Yes,515,902,15,Yes,531,872,34,No,551,774,4557,3447,865,78,97,71,42,65414,3522,135,569,2053,764,3,No,No,Yes
2037,WAKE,07-05,309,331,13,Yes,331,323,15,Yes,299,360,49,Yes,323,325,2897,1985,691,17,168,37,41,52436,2079,121,269,1358,331,2,No,No,No
